repository	dataset_accession	relative_path	file_name	size_bytes	manifest_recorded	artifact_type	fetch_status	source	sha256	candidate_type	parser_support	suggested_parser	classification_reason
ImmPort	SDY1294	SDY1294/archive/SDY1294-DR54.zip	SDY1294-DR54.zip	969699	true	archive_file	success	SDY1294/archive/SDY1294-DR54.zip	acd23b479ccc0fa1064ef01a93ee63519984def0940f7d579804a3a9f9753123	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1294	SDY1294/study_zips/SDY1294_DR58_ALL_DATA.zip	SDY1294_DR58_ALL_DATA.zip	2053255	true	zip_file	success	study_zips/SDY1294_DR58_ALL_DATA.zip	990fe8fb97f2cba293dc16f4a0fa5b34ac8c7007fb5b79f42e7ac3dbc66fbfb2	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/Protocols/yf001.protocol.PTL9952.pdf	yf001.protocol.PTL9952.pdf	35694	true	protocol_file	cached	SDY1529/Protocols/yf001.protocol.PTL9952.pdf	2146630b0a2e816b92f467af642f962db55b63e5ee8742b8ff7ea071e9e58cc0	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_MySQL.zip	SDY1529-DR58_MySQL.zip	786341	true	release_file	cached	SDY1529/SDY1529-DR58_MySQL.zip	77869493fc081effa6e2e8517959f4a1ba1436a472ba333e3b391152187cfaf1	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab.zip	SDY1529-DR58_Tab.zip	512940	true	release_file	cached	SDY1529/SDY1529-DR58_Tab.zip	044fdb3a1977139aca6d60abf4571e245eda7df605695ad6bb777ca92a2e9d38	immport_tab_archive	supported	immport_parse_module	ImmPort Tab archives are supported sample-link parser inputs.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/arm_2_subject.txt	arm_2_subject.txt	2454	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/arm_or_cohort.txt	arm_or_cohort.txt	249	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/biosample.txt	biosample.txt	18648	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/contract_grant.txt	contract_grant.txt	423	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/contract_grant_2_personnel.txt	contract_grant_2_personnel.txt	52	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/contract_grant_2_study.txt	contract_grant_2_study.txt	47	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/experiment.txt	experiment.txt	251	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/experiment_2_protocol.txt	experiment_2_protocol.txt	74	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/expsample.txt	expsample.txt	13174	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/expsample_2_biosample.txt	expsample_2_biosample.txt	5080	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/expsample_2_reagent.txt	expsample_2_reagent.txt	6194	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/expsample_2_treatment.txt	expsample_2_treatment.txt	4576	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/expsample_public_repository.txt	expsample_public_repository.txt	5647	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/file_details.txt	file_details.txt	1019	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/immune_exposure.txt	immune_exposure.txt	3162	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/inclusion_exclusion.txt	inclusion_exclusion.txt	167	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_adverse_event_severity.txt	lk_adverse_event_severity.txt	1634	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_age_event.txt	lk_age_event.txt	1140	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_analyte.txt	lk_analyte.txt	317871	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_ancestral_population.txt	lk_ancestral_population.txt	3167	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_arm_type.txt	lk_arm_type.txt	2094	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_cell_population.txt	lk_cell_population.txt	33851	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_cell_population_marker.txt	lk_cell_population_marker.txt	3101	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_compound_role.txt	lk_compound_role.txt	340	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_criterion_category.txt	lk_criterion_category.txt	320	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_data_completeness.txt	lk_data_completeness.txt	242	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_disease.txt	lk_disease.txt	99154	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_disease_stage.txt	lk_disease_stage.txt	5947	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_ethnicity.txt	lk_ethnicity.txt	1014	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_exp_measurement_tech.txt	lk_exp_measurement_tech.txt	28584	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_exposure_material.txt	lk_exposure_material.txt	20005	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_exposure_process.txt	lk_exposure_process.txt	2966	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_expsample_result_schema.txt	lk_expsample_result_schema.txt	1382	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_file_detail.txt	lk_file_detail.txt	5563	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_gender.txt	lk_gender.txt	1102	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_hmdb.txt	lk_hmdb.txt	1434911	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_lab_test_name.txt	lk_lab_test_name.txt	67003	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_lab_test_panel_name.txt	lk_lab_test_panel_name.txt	4832	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_locus_name.txt	lk_locus_name.txt	134	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_mass_spectrometry_type.txt	lk_mass_spectrometry_type.txt	582	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_organization.txt	lk_organization.txt	5587	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_personnel_role.txt	lk_personnel_role.txt	5622	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_plate_type.txt	lk_plate_type.txt	61	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_protein_name.txt	lk_protein_name.txt	79725	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_protocol_type.txt	lk_protocol_type.txt	2585	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_public_repository.txt	lk_public_repository.txt	5162	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_race.txt	lk_race.txt	1940	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_reagent_type.txt	lk_reagent_type.txt	3515	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_research_focus.txt	lk_research_focus.txt	4165	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_sample_type.txt	lk_sample_type.txt	23175	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_source_type.txt	lk_source_type.txt	297	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_species.txt	lk_species.txt	2104	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_study_file_type.txt	lk_study_file_type.txt	4046	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_study_panel.txt	lk_study_panel.txt	1742	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_subject_location.txt	lk_subject_location.txt	118461	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_t0_event.txt	lk_t0_event.txt	1142	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_time_unit.txt	lk_time_unit.txt	753	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_transcript_type.txt	lk_transcript_type.txt	1452	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_unit_of_measure.txt	lk_unit_of_measure.txt	24163	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_user_role_type.txt	lk_user_role_type.txt	528	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_virus_strain.txt	lk_virus_strain.txt	11747	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/lk_visibility_category.txt	lk_visibility_category.txt	494	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/neut_ab_titer_result.txt	neut_ab_titer_result.txt	10792	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/personnel.txt	personnel.txt	172	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/planned_visit.txt	planned_visit.txt	403	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/program.txt	program.txt	1238	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/program_2_personnel.txt	program_2_personnel.txt	42	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/protocol.txt	protocol.txt	405	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/protocols/array.protocol.PTL9954.pdf	array.protocol.PTL9954.pdf	38645	false					unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/protocols/nab.protocol.PTL9953.pdf	nab.protocol.PTL9953.pdf	40545	false					unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/protocols/yf001.protocol.PTL9952.pdf	yf001.protocol.PTL9952.pdf	35694	false					unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/reagent.txt	reagent.txt	447	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study.txt	study.txt	2028	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_2_condition_or_disease.txt	study_2_condition_or_disease.txt	119	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_2_panel.txt	study_2_panel.txt	171	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_2_protocol.txt	study_2_protocol.txt	51	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_categorization.txt	study_categorization.txt	84	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_data_release.txt	study_data_release.txt	140	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_file.txt	study_file.txt	372	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_link.txt	study_link.txt	165	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/study_personnel.txt	study_personnel.txt	471	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/subject.txt	subject.txt	3299	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/treatment.txt	treatment.txt	255	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_Tab/Tab/workspace.txt	workspace.txt	68	false					tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_manifest.txt	SDY1529-DR58_manifest.txt	1212	true	release_file	cached	SDY1529/SDY1529-DR58_manifest.txt	df9800c165cae35115a452f1a24edd6d3b7bc6a8a11ed99ca643f944cbb44258	tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_summary.txt	SDY1529-DR58_summary.txt	30	true	release_file	cached	SDY1529/SDY1529-DR58_summary.txt	d1a7d7005d372498a40a56ca3f98906ae2e835f7271647f412445233e83b664d	tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529-DR58_table_count.txt	SDY1529-DR58_table_count.txt	2156	true	release_file	cached	SDY1529/SDY1529-DR58_table_count.txt	385d76301cb423b6ff972515d9a596de169e5d5a0367e7e74e3c956147d64f10	tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/SDY1529_filepath_manifest.json	SDY1529_filepath_manifest.json	17873	true	filepath_manifest	success	https://www.immport.org/data/query/api/study/manifest/SDY1529?fileType=all&format=json	8ed7f5ec5c9a44f5189684fdfc2e4f7852907cf52462993ae39fffd0680749c4	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/StudyFiles/StudyFile.Obsolete.Period.StudyGlossary.ID4633-34.6133.SDY1529.txt	StudyFile.Obsolete.Period.StudyGlossary.ID4633-34.6133.SDY1529.txt	1734	true	study_file	cached	SDY1529/StudyFiles/StudyFile.Obsolete.Period.StudyGlossary.ID4633-34.6133.SDY1529.txt	3b45e50d63c0c8ee96aef6f2f6fdd82124a1731bed3cb866df25b198adb425e2	tabular_supplement	potential		Tabular content may be useful, but no automatic parser is assigned.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR32.zip	SDY1529-DR32.zip	672757	true	archive_file	cached	SDY1529/archive/SDY1529-DR32.zip	bb3741585c2066900594c27fb331178c797b3df065af79f2a8a4323b6e007781	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR33.zip	SDY1529-DR33.zip	691814	true	archive_file	cached	SDY1529/archive/SDY1529-DR33.zip	fc89fd9bb970ddca49cfcb6de5c5764e2cd5caed3d563bf43eea0568646fb756	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR34.zip	SDY1529-DR34.zip	700237	true	archive_file	cached	SDY1529/archive/SDY1529-DR34.zip	ff05072494ecd3510ac1285c29ebaf3dac3bac80650071ea1a5f214b3786926a	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR35.zip	SDY1529-DR35.zip	987985	true	archive_file	cached	SDY1529/archive/SDY1529-DR35.zip	1fb35bfcfc861062fde8092a21e48c0da8014c980ba040545ee8363996cd2d08	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR36.zip	SDY1529-DR36.zip	1054240	true	archive_file	cached	SDY1529/archive/SDY1529-DR36.zip	c1d525a5cdbee3b41a92d7bf36c8187d287feab32c66191660521f71f6f00ef9	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR37.zip	SDY1529-DR37.zip	1054133	true	archive_file	cached	SDY1529/archive/SDY1529-DR37.zip	01404c9483394a58e731d4b7353ab9c70afbc6ba9c162412156029ce0de1c2e3	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR38.zip	SDY1529-DR38.zip	1070042	true	archive_file	cached	SDY1529/archive/SDY1529-DR38.zip	4afa815fb36e086e5e49a294d4fdfad44cd2dc7a6fdc25bcc23e85ecfba20d5b	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR39.zip	SDY1529-DR39.zip	1090487	true	archive_file	cached	SDY1529/archive/SDY1529-DR39.zip	3a8d380c6ba038dca3b29135f01fd1246095ea065922080718947d89b9d23987	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR40.zip	SDY1529-DR40.zip	1089870	true	archive_file	cached	SDY1529/archive/SDY1529-DR40.zip	9ff0c7d213d2edd42bff18bd97fdbe5da3607f8a705aff273802fefc626c760e	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR41.zip	SDY1529-DR41.zip	1118768	true	archive_file	cached	SDY1529/archive/SDY1529-DR41.zip	2e1814bd233a4699b2888426041fd58eeac70479f533a2b0034b5616fb51519d	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR42.zip	SDY1529-DR42.zip	1133525	true	archive_file	cached	SDY1529/archive/SDY1529-DR42.zip	0bd8f991f4549f2a087d721ccb0d32a6cf9f01e8e16d57cb54f4de6f84324f56	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR43.zip	SDY1529-DR43.zip	1132200	true	archive_file	cached	SDY1529/archive/SDY1529-DR43.zip	a2b377521c4af7201eee8da937a7c7c4f8ec6e19fdc864f1c0be04b6017e6d41	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR44.zip	SDY1529-DR44.zip	1137739	true	archive_file	cached	SDY1529/archive/SDY1529-DR44.zip	734fbe851fb27c5218a1b957cf02a0a69232fc37bd0f3c31fb1f582174cbd488	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR45.zip	SDY1529-DR45.zip	1139665	true	archive_file	cached	SDY1529/archive/SDY1529-DR45.zip	77d6855fee9c2fdeeb217e217b3fe0fcc0cd6a98ff39e13c1f83e96eb67db4f9	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR46.zip	SDY1529-DR46.zip	1141238	true	archive_file	cached	SDY1529/archive/SDY1529-DR46.zip	aa6bd69a081c4fc5ead214853183d75ffc63fae0b87d20076996c23fa32ea8f1	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR47.zip	SDY1529-DR47.zip	1143316	true	archive_file	cached	SDY1529/archive/SDY1529-DR47.zip	30f6bad0b30270297b5692c5c765f047dc3e0329fd01dd0ea6a44fa5a4533031	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR48.zip	SDY1529-DR48.zip	1146659	true	archive_file	cached	SDY1529/archive/SDY1529-DR48.zip	a82d5acae2e4ebfd3fa593f29bb490579e709c70728730708f4335c5f5cd254a	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR49.zip	SDY1529-DR49.zip	1149371	true	archive_file	cached	SDY1529/archive/SDY1529-DR49.zip	8bc95334a612e69f5507552ff1f7a4d0bfae482a424410d505dafc390f352bd5	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR50.zip	SDY1529-DR50.zip	1155173	true	archive_file	cached	SDY1529/archive/SDY1529-DR50.zip	e0d8ffe4c8481ee7e55045c6509c429ea3d253286e9ca73b7fd1879da72ef942	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR51.zip	SDY1529-DR51.zip	1160401	true	archive_file	cached	SDY1529/archive/SDY1529-DR51.zip	21389292eef1b9664b397dca3f57d2c8c1bd870dbf6fc6ddbf28565a1123b99b	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR52.zip	SDY1529-DR52.zip	1165782	true	archive_file	cached	SDY1529/archive/SDY1529-DR52.zip	9fa1b0bd69296f45b2fba14ca85e1430f670479e6f9a963dcc86b45434cbd055	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR53.zip	SDY1529-DR53.zip	1168186	true	archive_file	cached	SDY1529/archive/SDY1529-DR53.zip	639255f9cd727e6083dbabd79369a9062896b9d18ac5493c47e8cbd1226b6d2c	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/archive/SDY1529-DR54.zip	SDY1529-DR54.zip	1164977	true	archive_file	cached	SDY1529/archive/SDY1529-DR54.zip	a9f1354285b3402bb2298b43c2dd437c7202704fa02a4bb63ba9d94f00005fc2	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort	SDY1529	SDY1529/study_zips/SDY1529_DR58_ALL_DATA.zip	SDY1529_DR58_ALL_DATA.zip	2542859	true	zip_file	cached	study_zips/SDY1529_DR58_ALL_DATA.zip	c421d2580da37f6308f48b7517cfbf516df40eb77389227c7a71f52c988469f3	unclassified	unsupported		No configured parser candidate rule matched.
ImmPort		manifest.json	manifest.json	1810	false					unclassified	unsupported		No configured parser candidate rule matched.
ImmPort		provenance_log.jsonl	provenance_log.jsonl	460554	false					unclassified	unsupported		No configured parser candidate rule matched.
